condition,run,model,triples_seen_in_training,frequency
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
50L_50NL,1,50L_50NL_1_2,"('t', 't', 't')",1961
